City,NO2,NOx,NH3,CO,SO2,O3,Benzene,Toluene,Xylene
Bengaluru,12.18,12.33,15.18,1.43,1.1,7.65,,,
Bengaluru,20.81,14.62,35.39,2.4,1.13,4.84,,,
Bengaluru,21.16,12.18,26.37,1.96,1.42,4.19,,,
Bengaluru,13.86,9.92,33.75,9.97,2.56,12.64,,40.2,
Bengaluru,5.53,3.77,26.46,2.76,0.73,12.65,,1.13,
Bengaluru,6.47,5.25,33.9,5.77,1.24,17.22,,,
Bengaluru,7.25,5.57,33.29,5.26,1.67,13.62,,1.79,
Bengaluru,9.49,6.09,26.12,1.19,2.18,11.57,,1.19,
Bengaluru,12.59,8.41,31.79,1.42,2.49,14.5,,1.12,
Bengaluru,15.89,10.97,37.51,1.76,2.12,10.98,,1.2,
Bengaluru,17.6,14.32,54.9,1.47,2.63,38.49,,1.53,
Bengaluru,11.7,7.72,26.75,22.81,1.35,,,22.81,
Bengaluru,12,9.25,32.04,9.83,3.08,21.21,,48.65,
Bengaluru,10.95,10.3,37.31,1.78,5.6,12.62,,1.35,
Bengaluru,11.14,10.91,36.19,13.22,7,5.34,,1.04,
Bengaluru,12.29,11.26,36.3,1.2,3.26,5.01,,1.2,
Bengaluru,13.42,10.92,34.24,3.19,2.85,5.48,,1.07,
Bengaluru,13.1,10.22,30.49,22.32,2.42,17.12,,18.37,
Bengaluru,11.85,7.95,21.98,19.24,2.08,13.22,,21.82,
Bengaluru,12.44,10.43,31.7,18.85,2.19,12.68,,24.96,
Bengaluru,11.66,8.49,23.78,1.06,2.54,5.72,,,
Bengaluru,12.06,8.6,24.19,18.66,2.26,14.33,,18.66,
Bengaluru,9.78,6.94,19.64,1.7,1.92,10.45,,2.95,
Bengaluru,8.71,7.78,23.94,1.01,2.34,21.33,,1.01,
Bengaluru,8.98,8.24,24.56,8.24,2.85,10.94,,6.63,
Bengaluru,9.42,8.69,20.84,1.27,1.74,11.51,,1.27,
Bengaluru,15.32,12.75,36.84,2.15,3.01,15.34,,2.21,
Bengaluru,22.83,18.49,35.72,2.21,2.97,20.63,,2.3,
Bengaluru,27.93,19.01,37.81,2.13,2.32,21.96,,2.21,
Bengaluru,22.47,15.65,34.28,2.39,2.37,16.37,,2.26,
Bengaluru,21.03,13.71,30.44,3.05,2.47,49.22,,2.27,
Bengaluru,17.22,10.16,22.01,2.68,1.46,9.51,,2.22,
Bengaluru,20.53,18.34,45.07,2.26,1.7,12.01,,2.06,
Bengaluru,30.35,31.94,76.12,2,1.69,18.48,,2.31,
Bengaluru,33.02,21.34,41.39,2.09,1.72,20.18,,2.23,
Bengaluru,31.34,21.07,29.39,2.71,1.3,14.05,,2.05,
Bengaluru,30.71,19.52,30.38,1.95,1.45,12.61,,2.04,
Bengaluru,26.84,17.13,26.74,1.82,4.18,,,1.82,
Bengaluru,19.24,11.96,19.73,1.67,1.6,18.98,,1.68,
Bengaluru,16.51,11.21,23.54,2.21,1.37,12.67,,1.63,
Bengaluru,23.13,16.54,31.01,1.96,2.64,10.81,,2.18,
Bengaluru,19.67,15.11,24.52,1.7,4.52,15.74,,1.7,
Bengaluru,19.92,12.95,24.3,1.63,5.29,11.29,,1.62,
Bengaluru,19.19,13.76,27.54,1.21,8.55,12.96,,1.23,
Bengaluru,20.31,15.2,26.87,1.54,7.68,14.01,,1.52,
Bengaluru,21.36,15.75,27.22,2.66,7.04,10.22,,1.72,
Bengaluru,19.3,13.76,33.5,3.38,2.26,9.49,,3.87,
Bengaluru,27.34,19.63,32.02,1.72,2.61,8.84,,1.74,
Bengaluru,38.97,27.72,38.88,1.62,2.54,9.81,,1.67,
Bengaluru,58.6,38.5,39.7,2.5,2.57,11.44,,4.46,
Bengaluru,71.63,43.26,44.56,1.47,3.74,11.97,,1.52,
Bengaluru,51.64,35.97,42.06,2.12,3.23,11.33,,1.43,
Bengaluru,33.93,21.32,27.48,6.11,2.15,13.38,,31.62,
Bengaluru,37.25,21.57,35.87,3.03,2.36,8.33,,7.89,
Bengaluru,27.41,19.27,21.37,1.5,2.71,6.43,,1.33,
Bengaluru,22.4,19.72,5.65,3.91,3.1,13.06,,5.43,
Bengaluru,21.57,19.75,20.88,1.14,2.14,14.4,,1.12,
Bengaluru,24.25,21.45,33.92,1.31,2.76,33.92,,1.22,
Bengaluru,28.3,26.07,33.78,1.12,2.37,42.29,,1.16,
Bengaluru,26.15,22.27,34.86,1.06,2.4,41.37,,1.06,
Bengaluru,20.74,17.48,29.89,,2.05,43.11,,,
Bengaluru,26.73,23.93,37.44,1.19,2.27,32.67,,1.19,
Bengaluru,32,27.82,51.9,8.22,3.72,32.4,,9.93,
Bengaluru,24.21,24.3,26.15,1.18,1.53,26.35,,1.19,
Bengaluru,22.68,22.27,44.06,1.15,1.37,15.59,,1.29,
Bengaluru,15.26,14.53,31.65,3.63,1.55,17.27,,1.1,
Bengaluru,23.3,16.35,49.74,2.63,3.37,14.45,,10.38,
Bengaluru,15.14,9.02,18.44,1.13,2.62,11.56,11.14,4.74,
Bengaluru,18.2,14.16,23.29,1.36,2.51,12.65,1.95,4.46,
Bengaluru,20.58,16.89,34.87,1.34,2.79,11.62,2.14,5.51,
Bengaluru,12.07,8.88,27.02,3.56,2.44,19.13,2.67,5.73,
Bengaluru,17.33,14.75,61.87,1.24,2.74,10.93,3.94,5.71,
Bengaluru,13.89,9.7,32.2,1.21,2.01,8.07,3.02,14.41,
Bengaluru,15.85,10.27,27.73,1.22,1.94,17.98,2.41,17.84,
Bengaluru,15.33,8.96,21.44,,1.77,23.72,1.5,7.21,
Bengaluru,10.21,5.52,18.46,,1.72,32.86,1.28,3.29,
Bengaluru,6.81,4.75,12.63,1.48,2.05,41.66,1.12,2.07,
Bengaluru,8.59,6.93,22.21,1.07,2.62,23.3,3.26,2.23,
Bengaluru,8.2,7.38,21.57,1.82,2.27,18.98,1.07,2.66,
Bengaluru,21.5,21.78,27.79,2.09,2.69,34.32,2.08,4.5,
Bengaluru,29.94,31.78,21.94,1.56,2.23,31.35,1.82,4.65,
Bengaluru,18.86,16.26,,1.64,2.16,34.8,1.48,3.94,
Bengaluru,18.34,18.74,,1.61,2.31,35.48,0.87,1.26,
Bengaluru,16.2,20.54,,1.6,2.49,,,,
Bengaluru,15.47,18.77,25,1.99,2.75,,,1.15,
Bengaluru,16.44,19.51,41.96,1.73,2.95,9.98,1.52,2.38,
Bengaluru,12.14,15.35,23.93,1.72,2.5,4.56,0.74,1.48,
Bengaluru,13.13,16.2,21.28,0.94,3.12,,,1.07,
Bengaluru,10.57,12.6,13.92,0.83,2.6,,,1.06,
Bengaluru,16.37,20.87,24.04,1.35,2.83,4.09,1.18,2.17,
Bengaluru,20.64,24.75,26.98,1.36,2.59,7.77,1.02,1.9,
Bengaluru,28.8,32.28,32.75,2.48,3.76,14.63,1.32,3.17,
Bengaluru,29.33,32.78,55.4,1.52,3.44,14.8,1.53,3.59,
Bengaluru,26.64,27.06,32.33,2.18,4.3,25.57,1.69,3.36,
Bengaluru,28.1,29.37,32.75,2.3,4.7,29.1,1.56,2.38,
Bengaluru,21.21,21.4,19.08,1.55,4.55,29.03,1.01,1.15,
Bengaluru,22.22,24.6,21.4,1.13,4.45,8.84,1.11,2.53,
Bengaluru,25.86,27.06,21.81,1.63,5.14,9.89,0.97,2.15,
Bengaluru,24.04,17.46,22,1.7,11.07,8.15,0.73,1.66,
Bengaluru,33.56,26.85,37.08,1.47,8.32,9.51,0.98,2.6,
Bengaluru,32.95,24.78,52.45,2.03,6.08,21.38,1,3.46,
Bengaluru,33.02,22.96,51.77,1.72,5.43,26.44,0.77,1.47,
Bengaluru,25.17,13.66,41.62,,3.1,43.98,0.71,1.17,
Bengaluru,34.42,23.91,46.07,1.88,5.24,27.26,0.88,1.7,
Bengaluru,44.41,34.36,45.43,1.81,5.81,19.1,1.01,1.92,
Bengaluru,39.78,31.61,46.15,1.84,4.86,6.32,1.16,1.49,
Bengaluru,35.58,35.53,51.46,1.92,5.27,3.36,0.99,1.46,
Bengaluru,41.05,36.25,26.38,2.07,5.94,2.3,1.43,1.63,
Bengaluru,57.62,31.41,20.93,1.78,5.34,2.33,1.29,1.39,
Bengaluru,42.88,37.39,12.64,1.68,4.79,2.16,0.91,1.07,
Bengaluru,27.66,21.45,11.98,1.33,4.38,1.87,1.29,1.6,
Bengaluru,22.28,13.92,14.1,1.44,2.72,1.83,1.18,1.46,
Bengaluru,37.1,20.85,20.54,1.93,3.65,6.68,1.22,1.47,
Bengaluru,40.72,26.28,22.39,1.55,5.21,17.03,0.97,1.28,
Bengaluru,57.36,45.46,29.2,2.67,6.99,17.28,1.61,1.55,
Bengaluru,49.4,39.15,21.95,2.08,5.34,17.37,1.43,1.29,
Bengaluru,43.97,33.82,26.04,1.44,5.29,20.05,1.17,1.19,
Bengaluru,53.53,39.72,30.54,1.18,5.5,21.95,1.33,1.35,
Bengaluru,65.66,49.45,34.27,1.32,5.61,20,1.96,1.69,
Bengaluru,55.38,42.2,36.34,1.62,5.47,24.06,1.58,1.24,
Bengaluru,56.16,42.26,44.44,1.29,5.38,36.04,1.41,1.22,
Bengaluru,51.22,37.33,24.77,1.25,5.66,40.78,1.12,2.26,
Bengaluru,42.79,31.61,18.88,1.2,5.44,41.39,1.12,1.16,
Bengaluru,42.69,31.61,14.76,1.54,5.71,59.62,1.15,0.94,
Bengaluru,56.3,42.44,41.98,1.77,6.01,59.5,1.21,1.05,
Bengaluru,54.12,40.51,24.83,1.58,6.39,31.55,1.43,1.12,
Bengaluru,59.75,44.59,21.42,0.85,6.94,31,1.59,1.44,
Bengaluru,61.97,44.85,26.49,1.49,7.22,36.94,1.53,1.18,
Bengaluru,51.73,34.31,14.68,0.69,7.44,55.96,0.91,0.78,
Bengaluru,73.09,54.77,16.05,0.76,8.67,34.06,1.88,1.18,
Bengaluru,77.77,55.6,16.37,0.96,9.1,47.62,2.36,1.14,
Bengaluru,77.07,50.81,14.18,0.89,8.87,50.62,1.95,1.33,
Bengaluru,79.43,56.05,16.97,0.85,9.41,36.94,1.92,1.26,
Bengaluru,68.5,55.38,16.71,0.93,14.23,45.98,1.25,1.11,
Bengaluru,53.25,58.6,26.13,0.79,23.65,23.19,27.62,16.12,
Bengaluru,51.09,60.65,22.84,0.66,14.17,8.59,1.01,0.5,
Bengaluru,64.04,86.73,21.32,0.79,14.65,10.66,2.62,0.55,
Bengaluru,46.46,52.1,11.01,0.8,15.02,14.39,2.29,0.55,
Bengaluru,39.43,62.48,10.72,0.78,11.53,19.51,1.67,1.35,
Bengaluru,39.55,27.55,12.27,1.3,4.65,21.45,1.76,0.74,
Bengaluru,55.91,37.72,12.06,1.02,10.59,24.48,1.56,0.94,
Bengaluru,70.58,49.75,19.63,0.84,13.99,22.94,1.56,0.5,
Bengaluru,50.76,34.73,,0.78,17.8,25.71,1.14,0.28,
Bengaluru,83.2,94.37,16.11,1.02,15.22,22.72,1.36,0.69,
Bengaluru,110.24,147.06,10.83,0.78,14.5,17.73,0.97,0.37,
Bengaluru,77.38,110.35,16.09,0.97,18.94,20.92,1.05,0.51,
Bengaluru,72.62,71.08,20.9,0.98,24,23.09,0.67,0.54,
Bengaluru,45.06,55.6,28.94,0.97,24.02,17.64,0.95,0.68,
Bengaluru,34.63,50.76,43.57,0.93,18.54,20.57,0.62,0.52,
Bengaluru,41.69,57.18,26.58,1.15,13.94,22,0.84,0.42,
Bengaluru,29.72,40.25,16.27,1.08,11.77,11.02,0.81,0.34,
Bengaluru,35.97,35.05,14.08,0.99,5.66,15.4,0.76,0.31,
Bengaluru,51.13,35.03,19.55,1.23,7.78,18.12,0.64,0.84,
Bengaluru,45.69,28.2,17.79,1.04,8.68,26.95,0.63,0.59,
Bengaluru,41.42,32.76,20.6,1.05,8.73,17.6,0.89,0.7,
Bengaluru,36.42,34.42,53.81,1.16,2.96,17.21,1.38,0.81,
Bengaluru,36.39,23.82,22.43,1.12,3.02,26.32,1.45,0.76,
Bengaluru,37.09,25.13,20.22,1.21,4.28,23.31,1.02,0.64,
Bengaluru,48.59,36.49,33.27,1.32,6.07,23.3,2.02,0.94,
Bengaluru,55.88,40.35,30.23,1.85,6.34,17.17,1.16,1.26,
Bengaluru,55.92,41.2,27.39,1.39,5.9,15.86,1.84,0.73,
Bengaluru,62.78,41.28,23.28,1.9,5.54,25.77,1.72,0.68,
Bengaluru,49.76,32.57,22.79,1.6,5.13,28.21,1.67,0.75,
Bengaluru,49.34,31.63,21.72,1.37,4.07,31.13,1.4,0.56,
Bengaluru,45.84,25.16,19.25,1.81,3.74,32.4,0.8,0.56,
Bengaluru,84.52,35.82,19.97,3.28,2.76,37.66,0.89,0.66,
Bengaluru,46.99,21.56,18.87,1.59,3.49,31.18,0.6,0.59,
Bengaluru,59.41,30.85,20.89,2.19,9.71,35.63,0.88,0.7,
Bengaluru,46.66,26.54,20.63,2.2,14.25,49.77,1.36,0.54,
Bengaluru,45.44,25.01,17.12,2.06,23.66,58.94,2.4,0.9,
Bengaluru,49.77,26.13,19.85,1.7,5.25,67.3,1.67,0.76,
Bengaluru,56.54,33.17,17.34,1.69,4.73,63.27,1.21,0.56,
Bengaluru,43.41,39.5,15.09,1.46,3.14,57.1,1.47,0.34,
Bengaluru,35.08,33.68,40.86,1.73,4.27,37.83,1.19,0.41,
Bengaluru,23.5,19.24,27.19,1.51,3.45,31.32,0.68,0.37,
Bengaluru,24.34,19.72,24.05,1.66,4.46,25.02,0.94,0.34,
Bengaluru,19.86,17.74,,1.51,4.12,29.33,0.74,0.26,
Bengaluru,26.16,20.93,25.75,1.51,3.9,42.53,1.22,0.35,
Bengaluru,30.94,22.89,29.92,1.47,3.2,36.37,0.98,0.46,
Bengaluru,34.98,25.44,29.87,1.45,2.88,49.63,1.16,0.5,
Bengaluru,32.23,22.31,29.34,1.57,3.26,38.32,1.01,0.45,
Bengaluru,32.14,20.48,30.6,1.12,2.99,42.23,1.08,0.47,
Bengaluru,38.67,25.42,28.79,0.94,4.85,59.43,0.89,0.58,
Bengaluru,37.3,25.34,27.07,0.73,6.91,64.9,0.89,0.54,
Bengaluru,28.51,22.43,24.1,0.94,5.29,37.26,0.51,0.48,
Bengaluru,41.88,27.18,5.47,0.81,3.09,30.33,0.45,0.2,
Bengaluru,47.36,24.09,4.09,0.79,3.52,29.08,0.67,0.27,
Bengaluru,30.64,23.56,3.83,1.01,3.16,39.28,0.74,0.3,
Bengaluru,42.55,51.48,13.53,0.84,3.5,37.68,0.81,0.28,
Bengaluru,33.44,29.43,22.47,0.56,2.24,31.99,0.87,0.32,
Bengaluru,31.09,18.25,22.73,0.58,1.91,49.42,0.87,0.47,
Bengaluru,38.09,25.03,21.95,0.62,2.45,42.21,1.02,0.49,
Bengaluru,31.96,18.66,23.49,1.68,2.36,38.54,0.94,0.37,
Bengaluru,22.73,12.1,23.84,0.77,2.12,49.65,0.62,0.32,
Bengaluru,24.23,13.82,23.77,0.58,2.05,45.07,0.63,0.35,
Bengaluru,41.83,24.9,23.93,1.41,2.82,49.67,0.92,0.43,
Bengaluru,47.14,30.04,33.25,0.97,4.02,38.62,0.94,0.46,
Bengaluru,43.2,34.09,31.23,1.51,3.14,35.52,0.96,0.55,
Bengaluru,36.11,33.16,33.7,1.03,3.61,40,4.06,1.47,
Bengaluru,26.64,19.89,26.04,0.86,3,58.17,2.83,1.59,
Bengaluru,21.86,14.6,21.27,0.57,2.75,68.09,1.8,1.2,
Bengaluru,33.09,20.19,23.37,0.79,2.95,77.42,1.67,1.76,
Bengaluru,36.46,25.68,24.7,1.28,2.93,47.78,1.68,1.25,
Bengaluru,39.12,26.5,36.52,1.19,2.85,98.66,3,2.51,
Bengaluru,25.76,18.7,29.15,0.89,3.24,39.82,1.41,1.65,
Bengaluru,18.32,15.69,26.55,0.96,2.89,35.81,1.49,1.3,
Bengaluru,32.29,24.48,29.65,1.22,2.53,33.32,2.42,1.62,
Bengaluru,14.6,9.98,27.35,1.2,1.57,,,1.28,
Bengaluru,59.53,35.01,32.86,0.91,2.47,56.77,1.91,3.13,
Bengaluru,62.46,37.08,32.7,0.98,3.93,43.14,1.74,2.25,
Bengaluru,46.26,35.81,29.53,0.52,2.38,49.68,1.11,1.05,
Bengaluru,34.43,22.68,24.5,0.92,3.92,46.87,1.19,1.06,
Bengaluru,28.33,14.13,22.9,0.9,3.22,55.02,1.85,1.27,
Bengaluru,29.32,19.1,32.86,2.11,5.56,57.03,2.72,3.04,
Bengaluru,30.19,18.63,42.56,0.82,5.39,89.88,2.36,2.12,
Bengaluru,35.15,22.21,50,0.86,6.06,48.81,1.95,1.18,
Bengaluru,23.54,15.33,24.05,0.87,3.42,40.43,1.49,1.17,
Bengaluru,25.51,16.91,22.67,0.86,4.7,35.06,1.53,1.93,
Bengaluru,32.46,21.42,23.75,0.82,3.72,44.42,1.85,1.42,
Bengaluru,35.55,24.09,23.19,0.87,4.51,38.74,2.17,1.61,
Bengaluru,36.29,25.48,29.64,0.62,2.51,34.73,3.16,2.03,
Bengaluru,26.49,18.69,19.18,1,2.97,34.38,3.58,1.85,
Bengaluru,39.97,28.58,45.69,0.85,4.65,26.66,4.25,2.3,
Bengaluru,50.15,45.68,22.62,1.11,4.27,29.98,3.43,2.08,
Bengaluru,52.29,24.61,28.88,1.18,3.67,43.57,2.12,1.84,
Bengaluru,17.79,10.68,23.17,1.19,3.17,67.46,3.08,1.81,
Bengaluru,17.37,11.52,19.5,1.03,2.2,58.76,1.56,0.9,
Bengaluru,38.54,32.63,18.87,1.13,3.61,53.57,1.42,0.94,
Bengaluru,19.45,13.01,16.4,1.03,2.75,62.4,1.34,0.99,
Bengaluru,19.05,12.52,20.63,1.86,2.87,58.82,1.78,1.32,
Bengaluru,14.71,9.61,17.27,1.25,3.1,74.34,2.44,1.9,
Bengaluru,30.43,26.02,30.91,0.81,5.44,60.73,1.39,1.14,
Bengaluru,31.64,23.58,25.67,1.08,3.19,109.97,0.98,1.14,
Bengaluru,18.99,14.15,26.03,1.07,3.9,76.46,1.74,1.19,
Bengaluru,10.08,8.09,26.81,1.02,3.06,67.25,1.09,1.14,
Bengaluru,9.89,7.11,24.31,0.78,2.36,77.75,2.29,1.41,
Bengaluru,16.09,11.74,25.84,1.37,2.74,49.33,3.09,2.52,
Bengaluru,12.86,9.5,25.01,1.87,2.71,50.77,2.86,2.91,
Bengaluru,19.53,10.82,25.6,1.65,3.82,62.54,6.46,4.3,
Bengaluru,13.97,11.33,22.65,0.64,6.92,65.97,9.52,6.04,
Bengaluru,10.21,9.96,26.41,0.94,4.09,48.47,9.6,5.93,
Bengaluru,19.84,18.09,27.43,0.98,3.9,49.78,14.91,7.88,
Bengaluru,19.55,15.68,20.86,2.09,4.16,47.44,16.39,8.95,
Bengaluru,16.25,13.99,25.49,0.71,3.39,47.77,5.19,4.95,
Bengaluru,21.35,16.08,24.94,0.72,3.74,56.94,11.29,6.26,
Bengaluru,22.96,15.81,19.65,1.53,5.23,43.48,3.72,3.43,
Bengaluru,22.55,33.44,18.06,0.6,5.65,39.29,7.21,11.94,
Bengaluru,23.05,16.42,17.12,0.67,4.34,47.83,8.11,5.52,
Bengaluru,20.19,21.66,17.48,0.82,4.12,53.75,5.29,3.32,
Bengaluru,23.12,15.99,16.11,0.49,4.17,74.38,5.35,4.4,
Bengaluru,28.17,18.17,19.71,0.62,5.62,68.49,5.57,4.86,
Bengaluru,43.48,25.98,20.1,0.6,4.37,46.14,4.44,7.41,
Bengaluru,32.02,18.21,16.71,0.55,4.58,45.77,3.68,5.24,
Bengaluru,34.28,24.08,17.66,0.66,7.17,40.96,6.79,6.71,
Bengaluru,19.03,11.43,16.79,1.15,4.1,95.21,1.74,2.88,
Bengaluru,34.02,34.92,17.82,0.69,3.15,53.32,2.45,5.18,
Bengaluru,75.84,64.74,16.68,0.6,2.89,52.09,1.77,4.01,
Bengaluru,26.1,15.86,16.5,0.6,3.66,58.13,3.77,5.69,
Bengaluru,20.91,14.43,16.75,0.99,4.01,50.62,2.74,6.69,
Bengaluru,12.56,8.77,16.13,0.88,3.11,45.59,2.98,6.78,
Bengaluru,14.44,13.47,19.08,0.67,3.77,54.95,2.79,7.96,
Bengaluru,10.89,8.46,23.06,0.72,4.08,70.86,3.24,5.73,
Bengaluru,31.46,28.58,,0.61,2.78,53.86,3.5,5.65,
Bengaluru,11.86,9.25,,0.46,2.94,41.46,2.06,3.53,
Bengaluru,18.35,15.54,19.96,0.91,4.16,22.93,3.3,3.76,
Bengaluru,21.65,15.22,11.28,0.61,3.71,20.18,2.48,4.97,
Bengaluru,23.46,20.58,36.19,0.47,5.04,20.14,2.43,7.06,
Bengaluru,5.53,4.62,7.22,0.56,4.42,32.59,1.54,2.92,
Bengaluru,10.54,6.35,7.84,0.52,3.81,30.79,1.32,3.34,
Bengaluru,8.91,5.78,8.66,0.42,4.46,29.76,1.35,3.81,
Bengaluru,9.86,5.87,9.56,1.08,3.36,27.96,1.99,12.03,
Bengaluru,11.01,6.74,9.71,0.78,3.91,32.6,2.03,5.53,
Bengaluru,6.83,4.57,10.37,0.42,4.91,31.86,1.28,3.75,
Bengaluru,8.52,5.85,24.05,0.43,5.53,,,1.29,
Bengaluru,8.02,5.43,21.54,0.49,7,,,1.23,
Bengaluru,7.12,4.86,21.52,0.43,5.81,,,1.14,
Bengaluru,7.81,5.28,21.36,0.43,4.2,,,1.15,
Bengaluru,7.3,4.9,17.98,0.49,2.55,,,1.19,
Bengaluru,14.57,9.75,30.8,0.76,4.5,,,1.93,
Bengaluru,25.1,16.73,56.94,0.65,4.83,,,1.64,
Bengaluru,31.6,19.55,75.14,0.4,4.74,,,1.58,
Bengaluru,18.64,12.31,29.71,0.43,2.68,,,1.14,
Bengaluru,10.15,6.67,,0.39,1.9,,,,
Bengaluru,10.81,6.86,,0.41,2.15,,,,
Bengaluru,9.08,5.85,,0.36,2.18,,,,
Bengaluru,8.56,5.56,,0.33,1.82,,,,
Bengaluru,11.68,7.43,,0.36,1.69,,,,
Bengaluru,9.28,5.99,,0.34,2.24,,,,
Bengaluru,9.93,6.3,,0.38,2.14,,,,
Bengaluru,10.05,6.41,,0.37,2.28,,,,
Bengaluru,10.14,6.31,,0.35,2.17,,,,
Bengaluru,8.84,5.6,,0.34,1.99,,,,
Bengaluru,9.8,6.27,,0.34,2.16,,,,
Bengaluru,12.82,7.99,,0.41,2.02,,,,
Bengaluru,14.43,8.67,,0.4,2.09,,,,
Bengaluru,10.93,6.81,,0.34,2,,,,
Bengaluru,18.94,14.16,38.77,0.97,3.39,14.93,1.75,9.06,
Bengaluru,20.46,17.06,34.41,3.8,4.05,9.69,1.59,4.16,
Bengaluru,15.29,10.44,31.78,4.02,4.64,11.99,1.01,2.51,
Bengaluru,21.69,16.62,37.12,2.12,4.5,10.92,1.16,1.58,
Bengaluru,15.81,14.49,36.79,0.47,7.48,,,0.4,
Bengaluru,17.61,12.97,32.55,0.33,1.79,31.87,1.57,2.94,
Bengaluru,16.91,9.84,32.35,1.61,1.9,53.33,1.11,2.73,
Bengaluru,17.15,9.58,30.59,5.43,1.73,65.62,0.95,1.96,
Bengaluru,,,,,,,,,
Bengaluru,,,,,,,,,
Bengaluru,26.15,19.61,43.21,3.02,2.1,45.27,1.27,2.65,
Bengaluru,23.71,21.32,45.56,3.63,1.87,38.45,1.08,2.2,
Bengaluru,24.19,19.33,44.18,2.48,1.58,39.09,0.97,2.58,
Bengaluru,20.42,16.49,37.66,3.55,1.86,39.53,0.95,1.91,
Bengaluru,19.59,17.99,41.94,5.62,1.26,44.86,0.87,1.8,
Bengaluru,15.96,10.19,35.09,6.28,1.1,51.84,0.79,2.05,
Bengaluru,20.82,16.04,29.15,7.87,1.54,42.29,0.77,2.03,
Bengaluru,23.11,19,32.37,4.04,1.86,33.37,1.07,2.26,
Bengaluru,19.9,17.76,31.94,2.27,2.18,35.67,0.53,0.53,
Bengaluru,13.18,13.25,32.42,0.42,1.77,,,0.31,
Bengaluru,13.05,11.82,35.53,1.28,2.96,,,2.09,
Bengaluru,18.6,16.82,28.85,0.57,5.22,,,0.32,
Bengaluru,15.69,14.37,28.08,0.46,4.04,,,0.31,
Bengaluru,8.98,9,25.57,0.38,2.23,,,0.34,
Bengaluru,13.36,10.15,24.14,0.53,3.13,,,0.27,
Bengaluru,11.15,8.45,17.58,1.51,3.46,,,9.14,
Bengaluru,7.84,5.83,14.47,0.55,1.94,,,,
Bengaluru,14.43,11.43,18.34,0.61,2.89,,,,
Bengaluru,23.36,17.74,15.33,1.48,2.96,,,38.52,
Bengaluru,33.33,25.12,,0.69,2.8,,,,
Bengaluru,20.74,17.38,12.73,0.74,1.84,,,0,
Bengaluru,10.49,8.64,15.8,2.63,3.62,,,15.69,
Bengaluru,10.06,10.14,18.58,5.8,2.87,,,19.31,
Bengaluru,12.58,10.7,14.64,0.46,4.45,31.06,2.88,5.47,
Bengaluru,56.7,44.21,11.35,0.48,2.77,,,,
Bengaluru,39.62,31.59,17.94,0.75,2.87,,,,
Bengaluru,20.88,17.82,,0.51,2.31,,,,
Bengaluru,5.22,8.97,8.41,5.23,0.87,,,5.23,
Bengaluru,29.17,20.7,8.36,0.64,2.96,43.27,2.13,5.82,
Bengaluru,4.44,7.48,10.29,1.01,1.39,,,1.01,
Bengaluru,3,7.66,15.69,,4.7,,,,
Bengaluru,10.29,12.98,15.8,0.91,1.58,,,,
Bengaluru,16.14,15.42,10.82,0.53,1.06,,,,
Bengaluru,10.3,11.75,13.48,0.47,1.28,,,,
Bengaluru,30.71,28.43,21.24,0.83,1.86,,,,
Bengaluru,30.36,20.54,2.09,0.58,2.44,,,,
Bengaluru,9.27,10.25,0.15,0.69,1.53,,,,
Bengaluru,18.42,14.77,0.68,0.63,1.63,,,,
Bengaluru,17.36,13.59,0.33,0.45,1.52,,,,
Bengaluru,12.5,8.79,,0.61,2.85,,,,
Bengaluru,,15.91,,0,,,,,
Bengaluru,,10.86,,0,,,,0,
Bengaluru,12.73,13.83,,0.01,3.96,,,0,
Bengaluru,10.08,13.08,,0.05,4.63,,,0,
Bengaluru,,10.95,,0,,,0,0,
Bengaluru,14.68,7.77,40.48,1.37,2.3,32.72,0.43,0.93,
Bengaluru,8.97,6.48,40.88,45.96,1.24,16.55,1.44,4.18,
Bengaluru,8.83,7.15,40.67,47.93,1.37,18.87,1.29,1.75,
Bengaluru,14.87,7.1,40.59,3.59,1.75,19.82,4.29,2.84,
Bengaluru,12.56,6.76,40.86,3.34,2.31,21.54,,1.08,
Bengaluru,12.41,7.33,40.69,0.56,3.03,20.49,,,
Bengaluru,16.2,5.75,40.91,1.59,2.63,20.28,,,
Bengaluru,15.46,4.7,40.66,0.52,2.72,21.74,,,
Bengaluru,18.34,1.75,40.69,0.47,2.87,26.26,,4.08,
Bengaluru,21.01,1.98,40.31,0.49,3.66,26.14,,,
Bengaluru,17.24,3.35,40.82,0.41,2.72,28.1,,,
Bengaluru,15.82,2.91,40.19,0.22,2.88,22.79,,,
Bengaluru,16.31,3.97,40.51,0.38,3.06,25.25,,,
Bengaluru,17.43,2.31,40.31,0.41,3.13,23.74,,,
Bengaluru,18.74,0.59,41.23,0.59,4.94,26.6,,,
Bengaluru,23.2,0.47,40.74,0.39,3.39,25.06,,,
Bengaluru,22.46,2.32,40.27,0.55,3.66,25.17,,4.16,
Bengaluru,42.15,2.75,39.99,0.31,4.72,34.16,,,
Bengaluru,20.93,4.15,40.64,0.77,4.62,28.48,1.94,26.35,
Bengaluru,20.47,5.14,40.42,0.38,3.08,21.22,,,
Bengaluru,19.08,2.06,40.41,0.42,3.7,20.34,10.7,68.02,
Bengaluru,22.32,2.61,40.49,0.48,3.72,21.4,,4.53,
Bengaluru,21.96,0.67,40.36,0.48,4.45,22.36,,,
